품목비교 Historical Data
조회기간 :,2008-07-20 ~ 2018-07-18
표시기준 :,Value(Price)로 표시
순서 :,최근부터(DESC)
병합기준 :,Union
[일간 기준]
,"철광석 Fines (Daily) [중국(수입가 CFR)] 현물USD/ton","PDS 에너지 하위지수2015.01.02=100","PDS 비철금속 하위지수2015.01.02=100","PDS 철강 하위지수2015.01.02=100","PDS 석유화학 하위지수2015.01.02=100","PDS 농산물 하위지수2015.01.02=100","LMEX Index1999.04=1000","US Dollar IndexMar 1973=100","DRAMeXchange Index (DXI)2001.10.01=1000","TOCOM Index2002.05.31=100","Rogers International Commodities Index1998.07.31=1000","Rogers International Commodities Index Energy1998.07.31=1000","Rogers International Commodities Index Metals1998.07.31=1000","Rogers International Commodities Index Agriculture1998.07.31=1000"
20100614,142.73,#N/A,#N/A,#N/A,#N/A,#N/A,3049.2,78.7685,4295.24,258.38,2968.22,682.38,2159.02,877.4
20100611,142.94,#N/A,#N/A,#N/A,#N/A,#N/A,2965.2,79.6031,4287.28,255.6,2922.09,673.39,2116.1,863.31
20100610,144.08,#N/A,#N/A,#N/A,#N/A,#N/A,2939.3,79.3506,4273.17,252.19,2923.39,681.42,2109.07,852.75
20100609,144.07,#N/A,#N/A,#N/A,#N/A,#N/A,2913.7,79.8182,4320.59,250.89,2894.58,672.18,2103.9,844.82
20100608,145.98,#N/A,#N/A,#N/A,#N/A,#N/A,2845.8,80.3124,4348.89,251.73,2853.63,655.76,2080.68,842.78
20100607,145.72,#N/A,#N/A,#N/A,#N/A,#N/A,2789,80.5588,4340.23,246.54,2836.02,655.37,2037.41,838.77
20100604,142.18,#N/A,#N/A,#N/A,#N/A,#N/A,2843.3,80.3558,4276.55,257.28,2843.2,654.07,2046.11,844.97
20100603,140.46,#N/A,#N/A,#N/A,#N/A,#N/A,2966.6,79.5837,4231.17,258.16,2928.98,679.52,2114.15,859.44
20100602,141.08,#N/A,#N/A,#N/A,#N/A,#N/A,3036.4,79.5313,4192.88,250.04,2907.41,664.23,2154.33,856.9
20100601,139.03,#N/A,#N/A,#N/A,#N/A,#N/A,3082.7,79.3582,4196.68,253.12,2909.42,656,2181.54,865.38
20100531,140.97,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4163.4,253.71,#N/A,#N/A,#N/A,#N/A
20100528,140.52,#N/A,#N/A,#N/A,#N/A,#N/A,3178.1,79.1575,4235.11,252.48,2949.09,667.76,2223.54,869.98
20100527,140.14,#N/A,#N/A,#N/A,#N/A,#N/A,3204.1,79.0992,4246.08,245.48,2979.88,671.67,2234.03,886.59
20100526,139.68,#N/A,#N/A,#N/A,#N/A,#N/A,3112,79.8937,4307.65,240.14,2911.54,645.74,2185.89,881.32
20100525,137.71,#N/A,#N/A,#N/A,#N/A,#N/A,3098.7,80.0518,4344.76,236.75,2859.41,624.81,2163.51,875.7
20100524,138.97,#N/A,#N/A,#N/A,#N/A,#N/A,3196.3,79.3078,4334.21,243.71,2909.48,636.78,2218.02,885.66
20100521,146.58,#N/A,#N/A,#N/A,#N/A,#N/A,3152.1,78.7947,4350.97,240.48,2904.09,637.87,2184.05,887.51
20100520,151.77,#N/A,#N/A,#N/A,#N/A,#N/A,3062.8,79.5517,4356.79,248.49,2892.47,642.47,2147.7,879.62
20100519,155.22,#N/A,#N/A,#N/A,#N/A,#N/A,3041.4,79.4779,4376.28,255.41,#N/A,657.82,2166.31,880.47
20100518,159.23,#N/A,#N/A,#N/A,#N/A,#N/A,3132.6,78.9607,4323.85,263.35,2956.61,664.57,2237.34,877.65
20100517,163.33,#N/A,#N/A,#N/A,#N/A,#N/A,3025.5,79.2375,4321.86,263.47,2945.86,669.67,2195.68,870.94
20100514,166.2,#N/A,#N/A,#N/A,#N/A,#N/A,3217.5,78.728,4325.93,274.14,3023.34,689.86,2294.34,880.53
20100513,167.45,#N/A,#N/A,#N/A,#N/A,#N/A,3338.9,77.851,4329.25,279.74,3113.47,718.45,2360.67,895.22
20100512,169,#N/A,#N/A,#N/A,#N/A,#N/A,3268.8,77.7452,4332.91,274.87,3130.54,726.16,2340.21,902.2
20100511,171.41,#N/A,#N/A,#N/A,#N/A,#N/A,3265.6,77.4953,4315.52,271.4,3114.2,722.04,2317.43,900.43
20100510,173.02,#N/A,#N/A,#N/A,#N/A,#N/A,3317.1,77.3406,4319.91,273.37,3117.01,721.81,2330.21,900.09
20100507,173.44,#N/A,#N/A,#N/A,#N/A,#N/A,3232.9,77.9693,4340.27,268.98,3076.78,704.13,2288.55,903.68
20100506,173.16,#N/A,#N/A,#N/A,#N/A,#N/A,3236.4,78.0765,4353.58,276.49,3096.32,716.63,2275.47,903.76
20100505,175.07,#N/A,#N/A,#N/A,#N/A,#N/A,3239.7,77.3775,4355.09,#N/A,3156.01,740.12,2264.97,919.24
20100504,174.6,#N/A,#N/A,#N/A,#N/A,#N/A,3225.4,76.9278,4351.37,#N/A,3213.34,764.7,2313.01,917.65
20100503,172.78,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,76.3237,4343.59,#N/A,3301.52,792.69,2422.41,921.83
20100430,172.78,#N/A,#N/A,#N/A,#N/A,#N/A,3512.5,75.8902,4331.14,287.15,3288.8,783.44,2421.52,925.65
20100429,173.43,#N/A,#N/A,#N/A,#N/A,#N/A,3459.2,75.8952,4343,#N/A,3261.31,776.63,2393.62,920.11
20100428,175.65,#N/A,#N/A,#N/A,#N/A,#N/A,3477.1,76.3943,4383.33,281.61,3241.45,769.34,2393.41,915.12
20100427,176.66,#N/A,#N/A,#N/A,#N/A,#N/A,3502.2,76.06,4395.86,284.7,3235.59,764.64,2403.96,915.13
20100426,177.42,#N/A,#N/A,#N/A,#N/A,#N/A,3672.8,75.4938,4416.29,287.46,3290.45,776.23,2483.54,923.77
20100423,178.48,#N/A,#N/A,#N/A,#N/A,#N/A,3654.3,75.55,4455.61,279.15,3305.28,781.74,2470.42,930.47
20100422,181.78,#N/A,#N/A,#N/A,#N/A,#N/A,3637.3,75.5021,4461.08,279.31,3283.82,767.43,2460.74,937.2
20100421,179.41,#N/A,#N/A,#N/A,#N/A,#N/A,3665.6,75.242,4460.42,278.93,3278.62,764.62,2475.69,933.83
20100420,178.26,#N/A,#N/A,#N/A,#N/A,#N/A,3696.1,75.1054,4451.11,274.1,3269.02,762.64,2483.35,927.24
20100419,174.96,#N/A,#N/A,#N/A,#N/A,#N/A,3641.2,75.4785,4446.65,271.05,3227.69,756.15,2444.7,912.32
20100416,173.64,#N/A,#N/A,#N/A,#N/A,#N/A,3688.3,75.2043,4460.04,280.28,3281.43,771.01,2469.59,927.67
20100415,172.22,#N/A,#N/A,#N/A,#N/A,#N/A,3767.7,74.8896,4467.22,282.35,3324.47,785.77,2527.47,926.76
20100414,171.81,#N/A,#N/A,#N/A,#N/A,#N/A,3739,74.4715,4479.54,280.27,3313.45,786.32,2519.22,918.78
20100413,167.87,#N/A,#N/A,#N/A,#N/A,#N/A,3694.1,74.8116,4514.51,277.9,3279.05,773.76,2490.46,916.65
20100412,164.77,#N/A,#N/A,#N/A,#N/A,#N/A,3698.1,74.8749,4520.81,280.21,3270.24,773.14,2500.05,908.15
20100409,162.31,#N/A,#N/A,#N/A,#N/A,#N/A,3688.5,75.2291,4525.78,280.69,3267.94,774.95,2490.23,905.74
20100408,160.35,#N/A,#N/A,#N/A,#N/A,#N/A,3650.8,75.4205,4539.4,277.7,3258.97,774.43,2461.01,905.97
20100407,159.06,#N/A,#N/A,#N/A,#N/A,#N/A,3664.8,75.4994,4573.64,279.92,3286.13,780.47,2467.27,917.45
20100406,158.6,#N/A,#N/A,#N/A,#N/A,#N/A,3687.3,75.4512,4572.96,278.18,3289.94,787.93,2466.53,909.23
20100405,155.83,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,75.3064,#N/A,278.24,3281.72,788.09,2448.23,906.48
20100402,155.83,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,75.5727,4553.17,275.53,#N/A,#N/A,#N/A,#N/A
20100401,155.53,#N/A,#N/A,#N/A,#N/A,#N/A,3651,75.1629,4581.87,270.11,3241.7,770.56,2437.46,903.23
20100331,150.46,#N/A,#N/A,#N/A,#N/A,#N/A,3610.2,75.423,4605.32,266.81,3200,757.7,2404.19,896.72
20100330,150.25,#N/A,#N/A,#N/A,#N/A,#N/A,3603.9,75.7489,4630.67,264.89,3196.81,746.75,2388.88,915.31
20100329,150.31,#N/A,#N/A,#N/A,#N/A,#N/A,3568.2,75.6697,4650.66,261.99,3186.85,744.86,2378.61,912.48
20100326,148.21,#N/A,#N/A,#N/A,#N/A,#N/A,3463.7,76.0351,4626.05,260.53,3127.11,727.35,2321.24,904.42
20100325,146.9,#N/A,#N/A,#N/A,#N/A,#N/A,3428.9,75.9489,4542.81,256.49,3130.52,732.06,2303.57,904.19
20100324,145.46,#N/A,#N/A,#N/A,#N/A,#N/A,3398.6,76.006,4510.25,254.13,3141.42,733.71,2284.85,915.65
20100323,144.77,#N/A,#N/A,#N/A,#N/A,#N/A,3440.5,75.0442,4441.56,254.57,3175.52,744.62,2321.38,917.79
20100322,142.37,#N/A,#N/A,#N/A,#N/A,#N/A,3446.3,75.0754,4432.03,#N/A,3182.9,741.69,2325.83,927.75
20100319,140.65,#N/A,#N/A,#N/A,#N/A,#N/A,3452.4,75.0803,4361.02,257.38,3179.9,737.53,2337.47,928.97
20100318,138.42,#N/A,#N/A,#N/A,#N/A,#N/A,3484.9,74.7966,4304.7,256.46,3218.72,750.52,2369.87,932.84
20100317,137.33,#N/A,#N/A,#N/A,#N/A,#N/A,3497.2,74.3983,4237.65,258.06,3231.99,757.7,2377.05,930.7
20100316,135.43,#N/A,#N/A,#N/A,#N/A,#N/A,3439.6,74.5019,4212.18,251.69,3191.86,747.15,2347.87,920.9
20100315,135.56,#N/A,#N/A,#N/A,#N/A,#N/A,3394,74.9661,4199.2,254.16,3144.58,731.13,2318.08,914.05
20100312,133.93,#N/A,#N/A,#N/A,#N/A,#N/A,3455.8,74.6146,4164.8,257.9,3182.31,743.28,2344.55,919.86
20100311,130.2,#N/A,#N/A,#N/A,#N/A,#N/A,3443.1,75.0427,4123.42,255.62,3189.63,750.73,2340.02,915.18
20100310,129,#N/A,#N/A,#N/A,#N/A,#N/A,3441.7,75.0622,4103.15,256.35,3204.13,752.33,2344.62,923.85
20100309,128.61,#N/A,#N/A,#N/A,#N/A,#N/A,3474.4,75.137,4070.1,255.93,3202.5,746.06,2361.8,928.24
20100308,129.69,#N/A,#N/A,#N/A,#N/A,#N/A,3455,75.2016,4049.31,259.05,3218.7,750.62,2353.66,936.81
20100305,130.31,#N/A,#N/A,#N/A,#N/A,#N/A,3472.2,75.1957,4053.95,252.96,3213.14,747.73,2357.32,935.8
20100304,129.95,#N/A,#N/A,#N/A,#N/A,#N/A,3415.4,75.197,4052.17,249.48,3186.28,736.51,2326.5,938.91
20100303,130.25,#N/A,#N/A,#N/A,#N/A,#N/A,3478,74.6469,4069.26,249.85,3225.55,743.76,2355.62,953.35
20100302,132.76,#N/A,#N/A,#N/A,#N/A,#N/A,3420.9,75.2711,4071.76,248.35,3185.95,732.91,2320.6,945.99
20100301,132.63,#N/A,#N/A,#N/A,#N/A,#N/A,3371.9,75.634,4062.95,250.45,3157.18,723.2,2281.69,947.09
20100226,132.23,#N/A,#N/A,#N/A,#N/A,#N/A,3313.3,75.3428,4031.18,247.66,3178.87,731.61,2264.4,956.28
20100225,130.76,#N/A,#N/A,#N/A,#N/A,#N/A,3223.4,76.1673,4015.08,248.12,3124.58,718.79,2217.33,942.6
20100224,129.12,#N/A,#N/A,#N/A,#N/A,#N/A,3296.6,75.7238,4045.84,250.96,3173.69,735.93,2245.14,949.31
20100223,129,#N/A,#N/A,#N/A,#N/A,#N/A,3285.9,75.7353,4038.9,255.96,3148.28,726.75,2245.47,942.7
20100222,128.63,#N/A,#N/A,#N/A,#N/A,#N/A,3364.4,75.5526,4011.64,258.47,3199.78,740.43,2292.7,952.49
20100219,125.49,#N/A,#N/A,#N/A,#N/A,#N/A,3398.5,75.806,#N/A,252.87,3195.42,738.52,2313.78,946.7
20100218,125.49,#N/A,#N/A,#N/A,#N/A,#N/A,3336,75.6768,#N/A,248.98,3173.53,734.52,2278.73,943.2
20100217,125.49,#N/A,#N/A,#N/A,#N/A,#N/A,3296.7,75.4079,#N/A,250.38,3147.39,721.94,2269.02,944.19
20100216,125.49,#N/A,#N/A,#N/A,#N/A,#N/A,3311.1,75.026,#N/A,242.11,3154.43,717.74,2277.36,955.29
20100215,125.49,#N/A,#N/A,#N/A,#N/A,#N/A,3178.1,#N/A,#N/A,240.67,#N/A,#N/A,#N/A,#N/A
20100212,125.49,#N/A,#N/A,#N/A,#N/A,#N/A,3146.1,75.5097,4001.84,241.73,3058.6,694.34,2176.26,936.89
20100211,125.36,#N/A,#N/A,#N/A,#N/A,#N/A,3175.5,75.4221,3974.24,#N/A,3082.66,704.13,2187.31,938.47
20100210,123.78,#N/A,#N/A,#N/A,#N/A,#N/A,3034.4,75.6278,3945.1,237.87,3045.46,695.51,2127.07,935.75
20100209,122.91,#N/A,#N/A,#N/A,#N/A,#N/A,3048.2,75.4224,3912.75,233.59,3026.51,690.54,2130.58,926.85
20100208,123.07,#N/A,#N/A,#N/A,#N/A,#N/A,2979.9,75.6596,3909.37,232.23,2978.15,675.11,2085.23,922.27
20100205,123.87,#N/A,#N/A,#N/A,#N/A,#N/A,2915.5,75.9746,3881.91,236.3,2940.98,670.76,2049.86,906.21
20100204,123.25,#N/A,#N/A,#N/A,#N/A,#N/A,2991.3,75.5549,3865.3,250.41,3005.77,688.83,2103.64,918.49
20100203,121.43,#N/A,#N/A,#N/A,#N/A,#N/A,3078.1,75.1429,3863.16,251.22,3091.63,722.02,2178.6,918.25
20100202,121.33,#N/A,#N/A,#N/A,#N/A,#N/A,3158,74.9034,3861.07,246.08,3124.6,723.78,2222.52,932.91
20100201,120.02,#N/A,#N/A,#N/A,#N/A,#N/A,3127.5,75.1766,3864.02,238.64,3049.34,698.8,2191.11,917.64
20100129,119.17,#N/A,#N/A,#N/A,#N/A,#N/A,3125.4,75.1666,3860.64,239.15,3015.35,683.16,2173.58,918.88
20100128,119.32,#N/A,#N/A,#N/A,#N/A,#N/A,3180.5,74.5892,3885.83,240.98,3043.39,689.04,2196.35,927.58
20100127,118.34,#N/A,#N/A,#N/A,#N/A,#N/A,3299,74.5438,3920.23,240.45,3059.14,691.17,2248.15,924.39
20100126,120.35,#N/A,#N/A,#N/A,#N/A,#N/A,3364.8,74.6218,3938.42,241.12,3112.72,702.04,2296.09,940.43
20100125,122.8,#N/A,#N/A,#N/A,#N/A,#N/A,3392.5,74.2556,3946.83,244.4,3137.36,708.68,2312.37,946.57
20100122,123.11,#N/A,#N/A,#N/A,#N/A,#N/A,3378,74.2236,3878.53,246.76,3125.15,702.53,2306.05,947.87
20100121,123.27,#N/A,#N/A,#N/A,#N/A,#N/A,3369.5,74.1485,3925.94,256.74,3162.01,714.78,2329.72,953.32
20100120,124.74,#N/A,#N/A,#N/A,#N/A,#N/A,3408.6,74.2654,3937.6,257.58,3192.41,728.8,2359.43,948.65
20100119,126.32,#N/A,#N/A,#N/A,#N/A,#N/A,3482.5,73.4859,3939.89,256.8,3241.83,741.27,2419.09,955.4
20100118,127.22,#N/A,#N/A,#N/A,#N/A,#N/A,3470.1,#N/A,4001.09,256.72,#N/A,#N/A,#N/A,#N/A
20100115,127.85,#N/A,#N/A,#N/A,#N/A,#N/A,3447.5,73.1794,3994.92,259.85,3228.89,736.67,2395.34,957.96
20100114,127.2,#N/A,#N/A,#N/A,#N/A,#N/A,3478.1,72.8996,4016.46,262.77,3277.56,748.36,2422.1,973.81
20100113,127.24,#N/A,#N/A,#N/A,#N/A,#N/A,3448.5,73.0787,4016.18,260.64,3281.85,750.91,2398.32,979.38
20100112,123.89,#N/A,#N/A,#N/A,#N/A,#N/A,3421.8,73.1018,4010.99,268.9,3288.23,759.8,2378.89,975.05
20100111,126.31,#N/A,#N/A,#N/A,#N/A,#N/A,3486.2,73.0862,4010.59,#N/A,3365.61,774.16,2428.7,1005.47
20100108,127.61,#N/A,#N/A,#N/A,#N/A,#N/A,3435.8,73.7173,3965.98,269.03,3369.04,779.64,2395.55,1007.79
20100107,123.22,#N/A,#N/A,#N/A,#N/A,#N/A,3486.8,73.9502,3952.79,267.65,3367.33,779.18,2418.24,1001.24
20100106,121.95,#N/A,#N/A,#N/A,#N/A,#N/A,3572,73.5672,3927.67,265.17,3407.15,785.26,2461.24,1014.64
20100105,119.85,#N/A,#N/A,#N/A,#N/A,#N/A,3466.6,73.5327,3929.54,263.56,3349.28,771.65,2390.17,1005.37
20100104,117.46,#N/A,#N/A,#N/A,#N/A,#N/A,3463.2,73.6151,#N/A,262.02,3348.14,770.52,2379.26,1009.08
20091231,113.34,#N/A,#N/A,#N/A,#N/A,#N/A,3403.5,74.0779,3932.86,#N/A,3274,748.82,2327.77,994.23
20091230,109.57,#N/A,#N/A,#N/A,#N/A,#N/A,3398.6,74.249,3925.65,258.83,3274.73,750.36,2322.16,993.75
20091229,108.93,#N/A,#N/A,#N/A,#N/A,#N/A,3402.7,73.8894,3904.63,257.16,3272.89,747.62,2336.74,992.83
20091228,107.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,73.8038,3868.61,256.04,3269.69,747.51,2309.46,997.58
20091225,107.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20091224,107.1,#N/A,#N/A,#N/A,#N/A,#N/A,3323.1,74.037,3796.63,251.61,3223.23,736.51,2305.26,976.3
20091223,106.85,#N/A,#N/A,#N/A,#N/A,#N/A,3305.4,74.047,3717.55,#N/A,3203.71,728.65,2287.05,977.34
20091222,106.57,#N/A,#N/A,#N/A,#N/A,#N/A,3245.9,74.4653,3653.98,243.5,3145.05,707.81,2251.14,970.62
20091221,106.28,#N/A,#N/A,#N/A,#N/A,#N/A,3272.4,74.2048,3665.7,244.97,3144.22,702.65,2269.26,973.78
20091218,106.55,#N/A,#N/A,#N/A,#N/A,#N/A,3224.4,74.3887,3664.44,241.94,3160.8,709.75,2258.44,979.3
20091217,106.16,#N/A,#N/A,#N/A,#N/A,#N/A,3223.5,74.3627,3672.63,245.64,3152.76,705.74,2254.35,980.12
20091216,103.8,#N/A,#N/A,#N/A,#N/A,#N/A,3297.1,73.2887,3676.67,242.52,3195.15,708.19,2304.21,1000.01
20091215,102.16,#N/A,#N/A,#N/A,#N/A,#N/A,3224.5,73.6097,3679.48,240.39,3145.45,694.85,2260.99,990.41
20091214,101.28,#N/A,#N/A,#N/A,#N/A,#N/A,3233.9,73.046,3669.5,239.23,3138.5,688.57,2262.79,994.49
20091211,100.62,#N/A,#N/A,#N/A,#N/A,#N/A,3209.8,73.2386,3678.36,240.15,3114,687.5,2245.02,979.41
20091210,100.41,#N/A,#N/A,#N/A,#N/A,#N/A,3170.5,72.7057,3708.56,236.63,3103.66,690.32,2225.38,970.76
20091209,99.19,#N/A,#N/A,#N/A,#N/A,#N/A,3206.4,72.7306,3699.46,243.89,3102.65,690.59,2238.56,965.82
20091208,98.38,#N/A,#N/A,#N/A,#N/A,#N/A,3192.6,72.8428,3587.38,250.64,3156.46,713.36,2246.99,972.4
20091207,98.02,#N/A,#N/A,#N/A,#N/A,#N/A,3189.7,72.5659,3558.16,253.37,3185.5,722.98,2254.2,979.77
20091204,98.84,#N/A,#N/A,#N/A,#N/A,#N/A,3214,72.4449,3550.8,253.03,3206.22,730.26,2276.26,979.74
20091203,97.97,#N/A,#N/A,#N/A,#N/A,#N/A,3226.1,71.8022,3608.68,254.15,3243.95,736.55,2309.13,993.56
20091202,97.74,#N/A,#N/A,#N/A,#N/A,#N/A,3258.1,71.5425,3633.8,252.67,3248.66,735.22,2331.18,994.03
20091201,97.67,#N/A,#N/A,#N/A,#N/A,#N/A,3220.1,71.3423,3645.01,247.78,3281.72,751.58,2301.71,1003.8
20091130,100.66,#N/A,#N/A,#N/A,#N/A,#N/A,3159,71.8813,3661.26,241.64,3253.74,742.91,2250.81,1007.31
20091127,101.53,#N/A,#N/A,#N/A,#N/A,#N/A,3105.8,72.1133,3666.03,238.25,3210.61,734.25,2215.77,993.51
20091126,101.47,#N/A,#N/A,#N/A,#N/A,#N/A,3109,#N/A,3665.95,246.64,#N/A,#N/A,#N/A,#N/A
20091125,102.44,#N/A,#N/A,#N/A,#N/A,#N/A,3178.3,71.6145,3664.31,248.15,3255.75,748.8,2265.58,995.82
20091124,103.28,#N/A,#N/A,#N/A,#N/A,#N/A,3126.1,72.3238,3660.6,249.29,3182.64,727.59,2225.58,977.42
20091123,102.92,#N/A,#N/A,#N/A,#N/A,#N/A,3162.7,72.1831,3666.15,#N/A,3224.48,740.21,2250.66,986.61
20091120,101.44,#N/A,#N/A,#N/A,#N/A,#N/A,3134.3,72.7001,3675.4,248.87,3214.96,738.09,2227.82,987.95
20091119,101.47,#N/A,#N/A,#N/A,#N/A,#N/A,3112.1,72.4448,3685,252.12,3219.72,742.25,2214.94,988.97
20091118,102.06,#N/A,#N/A,#N/A,#N/A,#N/A,3159,71.9763,3742.58,251.52,3262.89,759.26,2241.26,992.09
20091117,100.67,#N/A,#N/A,#N/A,#N/A,#N/A,3134,72.508,3748.46,248.98,3260.92,757.98,2231.02,995.17
20091116,100.81,#N/A,#N/A,#N/A,#N/A,#N/A,3136.1,71.8796,3752.79,246.69,3248.42,756.34,2229.23,987.55
20091113,99.29,#N/A,#N/A,#N/A,#N/A,#N/A,2996.1,72.2566,3806.85,245.77,3146.42,732.17,2138.71,962.72
20091112,98.34,#N/A,#N/A,#N/A,#N/A,#N/A,2989.6,72.5056,3805.92,248.69,3145.28,737.17,2126.39,957.23
20091111,96.48,#N/A,#N/A,#N/A,#N/A,#N/A,3014.3,#N/A,3813.78,245.46,3191.59,757.61,2149.03,958.65
20091110,96.61,#N/A,#N/A,#N/A,#N/A,#N/A,3007.1,72.1724,3827.23,245.36,3175.99,754.3,2133.72,954.65
20091109,96.1,#N/A,#N/A,#N/A,#N/A,#N/A,3016.8,72.1839,3808.35,245.58,3186.21,759.14,2141.79,953.61
20091106,95.8,#N/A,#N/A,#N/A,#N/A,#N/A,2989.2,72.9187,3781.17,248.53,3120.74,740.47,2120.97,932.58
20091105,93.85,#N/A,#N/A,#N/A,#N/A,#N/A,3023.5,72.8464,3754.55,246.86,3185.61,761.87,2142.82,948.54
20091104,92.23,#N/A,#N/A,#N/A,#N/A,#N/A,3038.7,72.9469,3742.03,246.27,3215.06,768.98,2148.66,960.96
20091103,90.8,#N/A,#N/A,#N/A,#N/A,#N/A,2991.1,73.4593,3727.03,#N/A,3196.24,763.48,2119.37,961.41
20091102,89.23,#N/A,#N/A,#N/A,#N/A,#N/A,3024.7,73.1566,3683.08,239.73,3164.16,750.48,2111.76,956.45
20091030,88.92,#N/A,#N/A,#N/A,#N/A,#N/A,3003.5,73.3446,3667.26,246.32,3117.86,741.41,2095.91,935.36
20091029,88.86,#N/A,#N/A,#N/A,#N/A,#N/A,3089.4,73.1348,3641.29,240.93,3193.09,767.03,2145.94,945.39
20091028,88.75,#N/A,#N/A,#N/A,#N/A,#N/A,2984.1,73.4284,3622.8,247.9,3115.32,746.27,2081.21,929.15
20091027,89.08,#N/A,#N/A,#N/A,#N/A,#N/A,3081.8,73.1847,3610.28,250.69,3183,767.96,2139.28,936.75
20091026,88.25,#N/A,#N/A,#N/A,#N/A,#N/A,3095.2,72.8361,3596.71,252.72,3189.09,760.09,2158.78,950.09
20091023,88.02,#N/A,#N/A,#N/A,#N/A,#N/A,3099.6,72.4102,3501.11,255.66,3247.69,777.28,2172.52,969.02
20091022,87.86,#N/A,#N/A,#N/A,#N/A,#N/A,3085.1,72.2612,3498.66,252.89,3270.74,784.09,2167.77,979.09
20091021,86.66,#N/A,#N/A,#N/A,#N/A,#N/A,3090.8,72.0548,3500,246.54,3276.78,787.18,2175.22,977.24
20091020,86.22,#N/A,#N/A,#N/A,#N/A,#N/A,2995.6,72.5318,3521.35,248.08,3193.02,767.1,2117.72,952.7
20091019,85.2,#N/A,#N/A,#N/A,#N/A,#N/A,3024.8,72.0394,3522.73,246.4,3208.88,771.31,2129.82,956.35
20091016,84.7,#N/A,#N/A,#N/A,#N/A,#N/A,2932,72.3776,3519,244.97,3161.32,763.29,2083.72,940.31
20091015,84.41,#N/A,#N/A,#N/A,#N/A,#N/A,2949.1,72.0679,3533.24,239.36,3142.5,752.65,2088.59,940.32
20091014,84.39,#N/A,#N/A,#N/A,#N/A,#N/A,2915.7,72.1354,3495.61,236.94,3103.66,729.48,2089.04,944.95
20091013,86.38,#N/A,#N/A,#N/A,#N/A,#N/A,2889.7,72.3679,3460.86,234.13,3079.49,722.1,2079.3,938.71
20091012,86.08,#N/A,#N/A,#N/A,#N/A,#N/A,2966.1,#N/A,3346.66,#N/A,3065.05,715.24,2115.66,927.88
20091009,85.98,#N/A,#N/A,#N/A,#N/A,#N/A,2934.2,72.8924,3291.19,227.58,2997.21,700.94,2090.86,898.93
20091008,85.06,#N/A,#N/A,#N/A,#N/A,#N/A,2978.3,72.7144,3205.5,223.83,3006.45,701.09,2115.26,900.31
20091007,85.06,#N/A,#N/A,#N/A,#N/A,#N/A,2858,73.2727,3164.42,225.19,2926.94,679.45,2043.18,885.96
20091006,85.06,#N/A,#N/A,#N/A,#N/A,#N/A,2845.9,72.9939,3146.41,222.4,2943.21,691.07,2030.72,884.09
20091005,85.06,#N/A,#N/A,#N/A,#N/A,#N/A,2765.8,73.7114,3146.05,222.69,2894.1,686.07,1977.2,863.6
20091002,85.06,#N/A,#N/A,#N/A,#N/A,#N/A,2760.2,74.0536,3109.19,222.2,2878.24,683.33,1969.46,856.36
20091001,85.06,#N/A,#N/A,#N/A,#N/A,#N/A,2815.1,74.0178,3096.48,223.01,2918.92,690.63,1999.26,871.88
20090930,85.06,#N/A,#N/A,#N/A,#N/A,#N/A,2895.8,73.6208,3101.25,217.8,2946.63,691.82,2046.05,881.51
20090929,85.68,#N/A,#N/A,#N/A,#N/A,#N/A,2809.4,74.2443,3108.59,217.37,2853.09,657.83,1992.45,869.68
20090928,85.63,#N/A,#N/A,#N/A,#N/A,#N/A,2802.9,73.8713,3069.31,213.91,2856.32,658.37,1988.07,872.81
20090925,85.37,#N/A,#N/A,#N/A,#N/A,#N/A,2793.7,73.9748,3021.46,219.74,2837.88,653.76,1979.88,866.47
20090924,84.52,#N/A,#N/A,#N/A,#N/A,#N/A,2795,73.9622,3005.56,225.52,2855.02,652.22,1989.97,880.8
20090923,84.08,#N/A,#N/A,#N/A,#N/A,#N/A,2870.9,73.4559,2958.77,#N/A,2917.81,678.44,2038.04,880.41
20090922,81.91,#N/A,#N/A,#N/A,#N/A,#N/A,2917.7,73.2434,2947.21,#N/A,2962.17,699.84,2063.54,877.95
20090921,81.14,#N/A,#N/A,#N/A,#N/A,#N/A,2881.2,73.8487,2931.03,#N/A,2908.67,682.17,2036.21,867.24
20090918,80.81,#N/A,#N/A,#N/A,#N/A,#N/A,2883.2,73.609,2866.62,232.22,2975.27,708.76,2044.66,880.4
20090917,81.49,#N/A,#N/A,#N/A,#N/A,#N/A,2969.2,73.2029,2851.4,233.52,3001.31,710.12,2086.45,889.14
20090916,78.68,#N/A,#N/A,#N/A,#N/A,#N/A,2958,73.3706,2848.13,228.18,3004.75,712.1,2082.51,890.06
20090915,78.17,#N/A,#N/A,#N/A,#N/A,#N/A,2852.5,73.7966,2853.34,224.75,2950.63,691.84,2016.38,893.51
20090914,78.74,#N/A,#N/A,#N/A,#N/A,#N/A,2820.9,73.9227,2852.81,222.77,2881.27,676.79,1992.95,864.04
