품목비교 Historical Data
조회기간 :,2008-07-21 ~ 2018-07-19
표시기준 :,Value(Price)로 표시
순서 :,최근부터(DESC)
병합기준 :,Union
[일간 기준]
,"철광석 Fines (Daily) [중국(수입가 CFR)] 현물USD/ton","USD/CNY (미국 달러 / 중국 인민폐)","AUD/USD (호주 달러 / 미국 달러)","USD/KRW (미국 달러 / 한국 원)","CNY/KRW (중국 인민폐 / 한국 원)","AUD/KRW (호주 달러 / 한국 원)","USD/RMB (미국 달러 / 중국 인민폐)","중국 경기선행지수Index","중국 GDP 전체(value)100 million CNY","중국 기업신뢰지수Long term average=100","중국 CFLP 제조업 PMI 지수Index","중국 HSBC 제조업 PMI 지수Index","중국 소비자물가지수the same month last year=100","중국 소매가격지수Index","중국 기준금리Percent","중국 수출액100 million dollars","중국 무역수지100 million dollars","중국 수입액100 million dollars","중국 외환보유고100 million dollars"
20090813,101.94,6.83369,.844188,1248.1,182.6,1040.23,6.8343,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090812,102.93,6.83507,.823791,1237.7,181.05,1026.8,6.8351,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090811,102.54,6.83503,.83501,1223.6,179.04,1022.75,6.8352,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090810,102.42,6.83439,.840605,1226.3,179.5,1025,6.8346,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090809,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090808,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090807,102.94,6.83179,.836603,1222.8,179,1028.13,6.8316,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090806,102.6,6.83118,.841978,1220.9,178.73,1027.02,6.8304,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090805,97.83,6.83088,.843675,1218.7,178.4,1029.25,6.8306,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090804,97.47,6.83023,.840386,1222.3,178.91,1028.75,6.8303,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090803,94.17,6.8308,.840364,1230.7,180.14,1028.07,6.831,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090802,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090801,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100.2215,#N/A,100.8395,54,52.8,98.8,98,5.31,1037.1,157.1,880,22108.27
20090731,93.31,6.83208,.82872,1240.5,181.57,1022.73,6.8323,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090730,93.05,6.83228,.824613,1239.5,181.44,1011.62,6.8335,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090729,90.33,6.8314,.819048,1241.9,181.81,1023.51,6.8314,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090728,90.83,6.83091,.830261,1246.4,182.46,1024.85,6.831,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090727,90.54,6.83103,.823323,1247.5,182.61,1019.21,6.8316,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090726,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090724,89.26,6.83103,.817034,1250.6,183.08,1019.05,6.8318,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090723,87.97,6.83098,.818887,1251,183.14,1019.88,6.8307,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090722,87.76,6.8306,.813008,1250,182.99,1020.19,6.8309,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090721,85.8,6.8307,.815634,1252.5,183.36,1020.35,6.8311,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090720,84.44,6.83112,.811939,1261.2,184.62,1013.44,6.8321,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090719,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090718,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090717,83.82,6.83172,.799616,1266.7,185.43,1018.62,6.831,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090716,81.16,6.83128,.803665,1282.6,187.74,1028.07,6.8315,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090715,81.76,6.83157,.802749,1295.7,189.63,1028.46,6.8328,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090714,80.78,6.83289,.790945,1291.4,189.02,1011.94,6.8332,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090713,81.62,6.8327,.775958,1277.7,187.01,997.31,6.832,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090712,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090711,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090710,80.84,6.83282,.774863,1278.9,187.2,1003.62,6.8313,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090709,81.21,6.83167,.784591,1278.8,187.16,994.39,6.8325,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090708,80.08,6.83289,.784129,1268.6,185.66,1000.29,6.8336,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090707,79.46,6.83273,.801822,1267,185.39,1007.9,6.8326,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090706,77.68,6.8345,.789378,1272.2,186.2,1011.21,6.833,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090705,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090704,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090703,78.47,6.83232,.798142,1263.5,184.96,1001.64,6.8333,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090702,77.58,6.83138,.801655,1269.1,185.7,1026.13,6.8309,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090701,76.5,#N/A,.806179,1277.9,187.09,1029.92,6.8325,99.4007,90014.1,100.6442,53.3,#N/A,98.2,97.5,5.31,1054.2,106.3,947.9,21746.18
20090630,76.29,6.83069,.81422,1284.7,188,1039.9,6.8319,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090629,75.65,6.83383,.805568,1286.9,188.32,1036.47,6.8316,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090628,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090627,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090626,75.82,6.83378,.807467,1283.6,187.81,1031.5,6.8328,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090625,75.37,6.83472,.797118,1281,187.49,1021.28,6.8331,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090624,76.43,6.83277,.798645,1287.7,188.4,1021.53,6.8316,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090623,76.39,6.83481,.787761,1270.4,185.85,999.49,6.8339,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090622,76.26,6.83562,.79552,1266.4,185.25,1015.34,6.8328,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090620,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090619,75.5,6.8362,.806107,1263.2,184.82,1010.43,6.8338,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090618,75.17,6.8347,.794155,1260,184.29,1000.38,6.8321,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090617,75.59,6.83743,.789596,1266.1,185.26,1003,6.834,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090616,75.7,6.83413,.801777,1260.9,184.44,1002.42,6.8368,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090615,72.72,6.83639,.801276,1251.4,183.08,1013.13,6.8343,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090614,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090613,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090612,72.31,6.83383,.811589,1251.3,183.02,1026.57,6.8325,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090611,72.52,6.83478,.811728,1252.8,183.34,1005.25,6.8348,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090610,72.58,6.83343,.811063,1258.4,184.1,1008.61,6.8336,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090609,71.2,6.83538,.794433,1251.5,183.04,991.69,6.8366,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090608,72.61,6.83708,.788289,1245.4,182.26,988.97,6.8365,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090607,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090606,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090605,70.33,6.83297,.805237,1246.5,182.41,997.57,6.8334,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090604,70.65,6.83313,.794894,1236.7,181.05,992.95,6.8325,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090603,66.93,6.83072,.81584,1237.3,181.14,1014.52,6.8302,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090602,66.34,6.83109,.81626,1248.7,182.92,1011.51,6.8309,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090601,67.28,6.82651,.810163,1258.8,184.35,1008.87,6.8317,98.4132,#N/A,100.5794,53.2,#N/A,98.3,97.7,5.31,954.1,82.5,871.6,21316.06
20090531,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090530,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090529,64.06,6.82813,.797804,1272.9,186.42,997.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090528,64.06,6.82809,.780488,1258.8,184.35,979.03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090527,65.22,6.82807,.782142,1260.2,184.43,993.35,6.8324,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090526,#N/A,6.8306,.774863,1252.5,183.55,976.95,6.8285,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090525,#N/A,6.82377,.781635,1242.4,182.08,972.05,6.8235,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20090523,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090522,64.15,6.82322,.783533,1247.6,182.81,970.57,6.8239,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090521,#N/A,6.8247,.77101,1250.2,183.18,968.78,6.8245,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090520,#N/A,6.82498,.775416,1243.4,182.2,962.7,6.8251,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090519,#N/A,6.82457,.775038,1267.5,185.66,970.91,6.826,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090518,#N/A,#N/A,.759111,1261.7,184.86,946.46,6.8267,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090517,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090516,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090515,63.67,6.82579,.754182,1259.7,184.6,957.81,6.8247,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090514,#N/A,6.82496,.748716,1238.9,181.59,933.7,6.825,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090513,#N/A,6.82243,.761783,1244.8,182.48,953.83,6.8235,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090512,#N/A,6.8216,.766213,1236.1,181.15,938.63,6.8242,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090511,#N/A,6.82297,.761087,1256,184.13,963.48,6.822,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090510,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090509,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090508,61.38,6.82182,.758392,1262.4,185.06,953.49,6.8221,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090507,#N/A,6.82182,.759648,1278.5,187.52,959.19,6.823,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090506,#N/A,6.82157,.743539,1274.6,186.91,943.78,6.8232,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090505,#N/A,6.81989,.744696,#N/A,#N/A,#N/A,6.8201,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090504,#N/A,6.82304,.733391,1307.3,191.73,959.89,6.8225,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090503,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090502,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090501,60.31,6.81907,.728858,#N/A,#N/A,#N/A,#N/A,97.35189,#N/A,100.5492,53.1,#N/A,98.6,98.1,5.31,887.6,133.9,753.7,20894.91
20090430,#N/A,6.82298,.731566,1348,197.52,975.68,6.825,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090429,#N/A,6.82549,.719647,1351.7,198,954.64,6.8265,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090428,#N/A,6.82666,.701853,1340.3,196.32,948.06,6.8274,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090427,#N/A,6.82743,.71343,1341.7,196.54,962.13,6.8253,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090426,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090424,58.73,6.82731,.719052,1349.1,197.62,962.25,6.8273,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090423,#N/A,6.82989,.712957,1345.9,197.06,952.29,6.8295,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090422,#N/A,6.83,.704791,1352.4,198.13,959.32,6.8306,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090421,#N/A,6.8322,.698685,1340.6,196.18,938.82,6.8342,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090420,#N/A,6.83356,.705209,1328.1,194.38,960.15,6.8329,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090419,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090418,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090417,59.23,6.83259,.72044,1325.9,194.07,956.17,6.8311,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090416,#N/A,6.8326,.720503,1337.6,195.77,972.17,6.8301,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090415,#N/A,6.83223,.717798,1325.3,193.98,958.52,6.8293,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090414,#N/A,6.83203,.728608,1332.2,194.9,973.9,6.8296,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090413,#N/A,6.8338,.728544,1321.3,193.35,954.57,6.8332,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090412,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090411,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090410,59.96,#N/A,#N/A,1337.2,195.65,961.51,6.8347,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090409,#N/A,6.8347,.713796,1346.8,197.03,952.46,6.8358,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090408,#N/A,6.83592,.709668,1324.3,193.71,942.64,6.837,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090407,#N/A,6.83682,.708255,1316.2,192.57,937.92,6.834,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090406,#N/A,6.83477,.712038,1332.6,194.97,955.01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090403,60.48,6.83479,.713603,1349.5,197.45,967.59,6.832,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090402,#N/A,6.8349,.712454,1376.8,201.46,962.8,6.8341,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090401,#N/A,6.83429,.694199,1398.2,204.61,966.16,6.8349,96.30196,83981.3,100.3199,53.5,#N/A,98.5,98.1,5.31,919.3,131.3,788,20088.8
20090331,#N/A,6.83363,.69255,1377.1,201.45,937.19,6.8359,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090330,#N/A,6.88949,.680541,1328.9,194.53,918.87,6.834,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090327,59.7,6.83249,.691367,1343.7,196.67,943.88,6.8317,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090326,#N/A,6.77526,.70324,1384.8,202.74,966.87,6.8321,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090325,#N/A,6.83089,.698807,1382.1,202.38,964.91,6.8328,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090324,#N/A,6.82957,.698363,1396.3,204.35,983.34,6.8301,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090323,#N/A,6.83161,.696175,1399.3,204.97,967.83,6.8304,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090320,62.47,6.82774,.688293,1391.4,203.88,957,6.8293,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090319,#N/A,6.82847,.691467,1415.4,207.1,961.84,6.8301,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090318,#N/A,6.83473,.661796,1416.7,207.23,938.63,6.8319,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
20090317,#N/A,6.8372,.6595,1458,213.22,960.75,6.8327,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.31,#N/A,#N/A,#N/A,#N/A
