품목비교 Historical Data
조회기간 :,2008-07-20 ~ 2018-07-18
표시기준 :,Value(Price)로 표시
순서 :,최근부터(DESC)
병합기준 :,Union
[주간평균 기준]
,"철광석 Fines (Daily) [중국(수입가 CFR)] 현물USD/ton","Bloomberg(DJ-UBS) Commodity Index1991=100","Bloomberg Commodity Total Return1991=100","TR/CC CRB Index1967=100","S&P GSCI1970=100","GSCI Energy1970=100","GSCI Petroleum1970=100","GSCI Non-Energy1970=100","GSCI Reduced Energy Index (CPW 2)1970=100","GSCI Light Energy Index (CPW 4)1970=100","GSCI Industrial Metals1970=100","GSCI Precious Metals1970=100","GSCI Agriculture1970=100","GSCI Livestock1970=100","GSCI Softs1970=100","Reuters Index of Commodity Prices1931.09.18=100","CRB BLS Spot Index1967=100","PDS 원자재 지수2015.01.02=100","PDS 귀금속 하위지수2015.01.02=100"
20150511,62.42,104.77,211.04,230.75,449.45,214,232.86,344.8,423.23,395.62,334.62,1598.56,291.68,351.47,89.81,2360.36,429.42,110.29,100.49
20150504,59.78,104.04,209.56,228.99,446.35,212.27,231.56,343.18,420.56,393.35,338.9,1567.67,288.29,349.74,88.34,2368.05,425.1,110.14,99.1
20150427,58.07,102.81,207.08,226.68,439.8,208,227.35,341.44,415.46,389.54,331.49,1577.02,290.23,345.47,89.93,2394.98,419.33,108.56,99.34
20150420,53.86,101.15,203.74,222.46,430.81,202.58,221.3,337.82,408.05,383.57,317.38,1564.04,294.65,337.38,88.12,2385.59,414.33,106.4,99.09
20150413,50.13,100.86,203.15,221.82,425.58,198.28,216.24,339.03,404.83,382.08,317.18,1578.15,294.91,341.02,88.67,2395.46,414.01,102.63,99.93
20150406,47.81,99.96,201.35,218.3,410.76,186.42,202.78,341.46,395.34,377.25,314.42,1589.95,300.22,342.29,88.49,2391.11,415.32,100.93,100.98
20150330,50.16,99.34,200.09,214.58,401.68,179.9,195.16,340.82,388.84,373.02,314.03,1577.87,299.04,343.62,85.04,2373.13,415.18,100.86,100.35
20150323,55,100.17,201.76,216.62,404.56,181.59,196.8,342.09,391.25,374.99,317.74,1583.63,300.09,342.13,86.48,2387.41,417.05,99.44,100.42
20150316,56.2,98,197.39,211.25,392.55,175.17,189.03,334.88,380.59,365.61,308.51,1531.34,295.77,335.33,86.74,2376.35,413.74,99.69,95.83
20150309,57.99,99.09,199.57,215.32,403.14,183.14,198.43,334.61,387.85,369.95,307.96,1521.36,296.67,333.8,86.56,2374.83,416.37,102.29,96.98
20150302,61.25,101.7,204.84,221.89,414.83,191.06,207.44,336.81,396.65,376.2,310.15,1572.21,299.12,330.74,89.46,2358.45,421.14,103.33,100.79
20150223,63.06,102.41,206.26,222.64,414.43,190.28,206.38,338.19,396.82,376.86,310.69,1586.39,304.22,323.8,92.43,2350.98,419.54,102.72,100.48
20150216,63.91,103.52,208.51,226.77,420.34,193.58,209.93,341.32,401.93,381.23,309.33,1586.57,310.74,325.04,95.84,2357.93,418.37,103.17,102.12
20150209,62.24,102.96,207.37,225.77,414.58,188.67,204.87,343.14,398.53,379.87,312.65,1619.99,310.14,327.35,96.11,2350.49,418.6,99.94,103.36
20150202,62.47,102.42,206.28,223.27,403.88,181.28,196.72,341.54,390.6,374.38,315.55,1658.95,303.79,326.96,93.85,2342.83,424.84,95.68,105.51
20150126,63.12,100.38,202.19,216.09,380.27,163.78,176.11,341.41,374.2,364.3,309.34,1686.41,302.24,334.28,94.65,2357.21,423,93.87,108.04
20150119,67.45,101.69,204.82,218.79,382.2,163.27,175.21,347.01,377.36,368.45,313.74,1712.64,309.89,334.84,95.86,2367.08,425.75,93.25,107.97
20150112,68.92,102.11,205.66,221.7,385.79,165.04,176.67,349.67,380.7,371.55,311.41,1646.21,313.7,347.35,97.29,2369.72,430.56,93.71,103.16
20150105,71.17,103.75,208.96,225.72,398.27,170.53,183.42,360.45,392.85,383.26,322.41,1594.96,324.69,363.39,96.62,2411.81,434.8,98.22,100.16
20141229,70.6,105.1,211.68,231.27,420.28,186,200.55,362.29,408.79,393.79,328.79,1561.02,325.26,366.27,94.66,2392.08,438.62,100,100
20141222,67.26,106.82,215.14,236.3,433.46,194.59,210.06,365.46,418.99,401.3,330.95,1553.1,333.56,360.55,96.73,2390.99,439.65,#N/A,#N/A
20141215,68.66,108.81,219.16,239.57,438.45,197.57,211.43,367.46,423.11,404.62,335.59,1573.9,335.1,358.74,97,2382.85,442.62,#N/A,#N/A
20141208,69.27,111,223.56,247.06,457.92,211.4,227.04,368.7,437.08,413.7,342.96,1610.96,327.35,368.91,97.96,2377.88,450.14,#N/A,#N/A
20141201,70.81,112.77,227.13,254.11,481.77,228.26,245.77,370.47,454.27,424.97,345.92,1587.17,324.71,381.31,98.61,2399.13,453.72,#N/A,#N/A
20141124,69.96,116.34,234.3,263.77,508.7,247.43,265.88,372.09,473.56,437.47,352.22,1570.05,323.2,386.12,101.33,2428.57,455.85,#N/A,#N/A
20141117,71.67,117.48,236.6,267.38,520.4,255.95,274.87,372.21,481.76,442.56,353.79,1571.41,319.7,392.25,101.2,2402.7,453.67,#N/A,#N/A
20141110,75.86,116.85,235.33,267.65,524.58,259.52,279.96,370.67,484.18,443.44,353.3,1535.14,320.67,387.41,101.77,2406.32,455.47,#N/A,#N/A
20141103,76.86,117.03,235.71,269.2,531.14,266.14,287.42,365.24,487.01,443.04,354.62,1525.84,313.1,379.22,101.38,2391.79,457.72,#N/A,#N/A
20141027,79.45,117.87,237.39,272.41,541.16,272.16,296.08,369.17,495.26,449.66,354.94,1597.84,317.13,380.58,103.94,2402.64,459.66,#N/A,#N/A
20141020,81.05,116.91,235.45,271.43,538.45,271.45,295.37,365.39,492.16,446.27,348.85,1637.64,309.99,382.51,105.26,2382.08,460.18,#N/A,#N/A
20141013,82.34,117.89,237.42,273.45,541.3,273.54,297.13,365.37,494.14,447.48,347.97,1635.53,310.61,382.31,109.2,2402.7,466.87,#N/A,#N/A
20141006,79.93,119.06,239.77,277.93,561.7,288.7,314.38,364.65,508.13,455.8,350.19,1606.63,305.74,389.87,110.11,2406.34,472.79,#N/A,#N/A
20140929,78.82,118.78,239.22,278.65,574.02,300.09,326.86,357.59,514.46,456.92,347.94,1601.18,294.13,386.93,105.58,2370.88,473.06,#N/A,#N/A
20140922,79.4,119,239.67,279.06,580.21,305.08,332.93,356.22,518.34,458.76,352.27,1616.42,292.6,377.79,102.89,2361.02,475.78,#N/A,#N/A
20140915,83.84,121.13,243.94,282.13,587.24,308.15,336.25,362.42,525.22,465.44,359.21,1638.04,301.24,376.44,103.75,2387.95,478.84,#N/A,#N/A
20140908,82.94,122.66,247.02,284.17,591.15,308.62,337.06,369.54,530.23,471.31,365.3,1657.16,308.09,384.19,104.33,2441.18,485.23,#N/A,#N/A
20140901,86.06,125,251.74,289.06,602.46,315.2,344.92,374.61,539.73,479.14,371.51,1688.55,315.31,380.76,104.7,2488.55,482.69,#N/A,#N/A
20140825,88.54,126.04,253.83,290.67,606.24,318.12,347.61,374.12,542.21,480.48,371.84,1712.94,321.98,361.52,105.12,2504.09,484.57,#N/A,#N/A
20140818,92.17,125.26,252.26,288.25,601.56,315.4,344.99,372.02,538.27,477.23,368.5,1718.45,321.96,355.63,103.81,2497.58,483.53,#N/A,#N/A
20140811,94.2,126.44,254.63,291.12,610.71,321.67,352.01,373.31,545.07,481.92,364.47,1748.37,322.62,361.66,104.53,2501.29,483.96,#N/A,#N/A
20140804,95.49,127.68,257.14,293.22,618.14,325.76,356.72,377.34,551.53,487.48,368.36,1737.3,322.42,376.39,104.47,2530.11,486.77,#N/A,#N/A
20140728,95.95,128.28,258.35,295.59,625.7,330.94,363.01,378.38,557.14,491.33,369.33,1736.59,319.5,386.23,105.35,2551.94,489.15,#N/A,#N/A
20140721,94.75,129.14,260.06,298.22,632.77,335.34,368,380.67,562.79,495.71,370.53,1750.89,320.38,391.67,106.24,2533.59,489.61,#N/A,#N/A
20140714,97.79,129.74,261.27,297.12,630.99,333.88,365.42,381.13,561.7,495.22,366.48,1754.21,324.77,388.56,104.81,2531.47,489.23,#N/A,#N/A
20140707,96.34,131.57,264.98,301.03,639.98,338.33,370.04,387.49,570.01,502.83,365.97,1780.74,331.64,399.74,106.76,2556.56,492.35,#N/A,#N/A
20140630,95.11,134.35,270.54,307.38,656.03,347.24,379.25,395.94,583.89,514.68,362.14,1777.26,346.76,408.99,110.15,2571.63,496.59,#N/A,#N/A
20140623,94.49,136.27,274.43,311.93,665.43,352.66,385.17,400.29,591.83,521.28,355.21,1770.7,362.24,403.34,113.84,2586.52,497.02,#N/A,#N/A
20140616,90.82,135.41,272.69,310.59,664.7,353.62,385.64,395.83,589.91,518.34,348.33,1726.4,362.3,395.71,112.98,2566.2,493.63,#N/A,#N/A
20140609,92.79,133.8,269.43,307.11,653.18,345.21,376.11,395.76,581.84,513.36,345.92,1687.49,366.21,393.43,111.63,2557.94,494.19,#N/A,#N/A
20140602,93.63,133.57,268.98,304.82,647.06,338.97,368.9,401.04,579.27,513.85,349.47,1662.62,382.87,379.02,112.96,2564.84,497.57,#N/A,#N/A
20140526,96.84,134.77,270.93,306.36,653.04,342.17,372.94,404.54,584.56,518.48,350.94,1674.51,391.21,373.62,114.29,2579.65,498.97,#N/A,#N/A
20140519,98.62,135.65,273.17,307.5,656.35,342.62,373.85,410.42,588.74,523.36,348.67,1721.15,399.4,379.97,116.44,2603.24,499.21,#N/A,#N/A
20140512,102.65,136,273.86,306.65,652.23,338.18,368.93,414.66,587.22,524.09,348.58,1727.34,408.8,377.84,118.89,2616.84,501.52,#N/A,#N/A
20140505,105.43,136.53,274.93,306.45,649.25,335.27,364.64,416.84,585.84,524.1,341.08,1725.01,419.36,373.47,119.64,2607.45,503.12,#N/A,#N/A
20140428,107.43,137.45,276.78,309.07,653.13,338.03,367.42,417.05,588.62,525.89,341.24,1724.05,419.42,374.2,121.92,2649.68,501.45,#N/A,#N/A
20140421,112.69,137.63,277.13,311.21,659.04,343.23,373.53,414.46,591.91,526.89,346.67,1718.13,412.93,371.13,122.62,2649.94,499.8,#N/A,#N/A
20140414,117.36,137.32,276.34,310.38,659.35,343.72,374.47,413.69,591.88,526.58,343.14,1740.19,412.92,369.7,120.07,2652.09,499.32,#N/A,#N/A
20140407,118.44,136.1,274.07,308.29,650.57,338.66,368.84,409.61,584.45,520.4,340.4,1747.92,407.26,366.34,119.61,2643.49,494.39,#N/A,#N/A
20140331,116.53,134.13,270.08,303.15,642.89,333.62,363.85,407.89,578.55,516.1,335.4,1720.74,404.97,372.05,116.52,2649.16,494.01,#N/A,#N/A
20140324,111.99,133.91,269.64,302.14,645.49,335.56,365.92,407.75,580.32,517.13,329.25,1737.89,404.92,376.95,117.03,2639.99,492.7,#N/A,#N/A
20140317,109.88,133.99,269.81,301.12,640.34,331.86,361.76,407.56,576.67,514.81,327,1800,401.07,381.05,117.13,2632.58,486.94,#N/A,#N/A
20140310,107.83,135.01,271.86,303.89,643.39,334.68,364.69,405.79,578.22,515.07,328.09,1820.74,399.91,372.52,121.52,2647.18,484.54,#N/A,#N/A
20140303,115.7,135.97,273.8,306.59,653.73,342.51,373.21,405.01,585.18,519.05,340.92,1800.69,395.97,364.81,119.95,2642.4,483.77,#N/A,#N/A
20140224,118.11,133.73,269.27,301.88,649.59,343.13,373.9,394.13,578.82,510.85,341.01,1790.57,379.52,353.29,116.02,2616.05,474.2,#N/A,#N/A
20140217,123.49,132.85,268.6,299.25,651.71,345.93,375.95,390.42,579.11,509.58,344.53,1780.09,374.13,345.59,112.26,2608.55,466.84,#N/A,#N/A
20140210,121.56,129.37,260.48,291.33,636.3,337.87,367.87,380.85,565.31,497.33,339.43,1736.04,361.64,340.51,106.46,2566.37,460.23,#N/A,#N/A
20140203,122.45,127.87,257.47,286.83,625.7,331.94,359.61,375.37,556.17,489.55,335.41,1682.91,356.8,336.52,104.85,2551.87,459.56,#N/A,#N/A
20140127,123.6,126.39,254.48,282.63,623.61,332.04,359.67,370.51,553.16,485.79,339.18,1673,344.47,338.37,99.62,2563.36,457.02,#N/A,#N/A
20140120,124.85,125.77,253.54,280.23,622.03,330.1,358.92,372.88,552.82,486.51,347.53,1678,344.99,337.62,99.89,2557.52,459.1,#N/A,#N/A
20140113,130.32,124.91,251.49,277.51,612.67,323.02,352.15,373.57,546.52,482.91,349.93,1674.68,347.93,331.89,100.02,2577.67,458.27,#N/A,#N/A
