,철광석 Fines (Daily) [중국(수입가 CFR)] 현물USD/ton,Bloomberg(DJ-UBS) Commodity Index1991=100,Bloomberg Commodity Total Return1991=100,TR/CC CRB Index1967=100,S&P GSCI1970=100,GSCI Energy1970=100,GSCI Petroleum1970=100,GSCI Non-Energy1970=100,GSCI Reduced Energy Index (CPW 2)1970=100,GSCI Light Energy Index (CPW 4)1970=100,GSCI Industrial Metals1970=100,GSCI Precious Metals1970=100,GSCI Agriculture1970=100,GSCI Livestock1970=100,GSCI Softs1970=100,Reuters Index of Commodity Prices1931.09.18=100,CRB BLS Spot Index1967=100,PDS 원자재 지수2015.01.02=100,PDS 귀금속 하위지수2015.01.02=100
20171110,62.6,87.28,177.83,191.65,428.59,201.53,217.44,337.98,406.35,382.48,371.56,1677.48,284.84,285.41,92.2,2447.21,431.12,111.718,103.026
20171109,62.32,87.46,178.19,191.87,429.19,202.47,218.63,336.67,406.33,381.95,371.21,1692.96,281.9,284.83,91.39,2445.79,431.71,111.663,102.705
20171108,62.26,87.64,178.56,191.89,427.39,200.99,217.12,337,405.2,381.39,374.03,1689.07,282.68,281.76,91.27,2443.76,430.64,111.894,102.333
20171107,62.66,87.54,178.34,191.85,427.58,201.54,217.92,335.88,404.96,380.8,373.91,1676.48,280.55,282.73,90.33,2442.96,430.02,112.07,101.86
20171106,63.36,88.15,179.59,192.57,429.44,202.46,219.13,337.23,406.68,382.38,380.97,1685.24,279.71,281.46,90.1,2442.07,429.29,111.125,102.088
20171103,59.88,86.88,176.97,189.38,420.59,196.14,212.51,336.15,400.24,378.04,379.11,1666.4,277.82,284.69,89.18,2433.63,431.66,109.719,102.704
20171102,59.79,86.69,176.59,188.13,415.7,192.4,208.42,336.26,396.92,376.07,379.43,1680.08,279.09,280.81,89.24,2433.83,428.81,109.841,102.312
20171101,59.35,86.54,176.27,187.94,415.16,191.78,207.88,336.84,396.74,376.19,381.37,1679.57,277.12,285.33,89.61,2432.21,427.62,109.628,101.583
20171031,58.52,86.19,175.55,187.56,415.14,192.41,208.6,335.04,396.13,375.1,376.09,1666.39,276.82,285.44,90.23,2441.94,428.23,109.62,101.516
20171030,58.75,86.15,175.46,187.53,413.8,191.69,207.48,334.26,394.95,374.07,374.82,1676.48,278.65,278.65,90.5,2434.11,428.19,109.13,101.228
20171027,60.08,85.87,174.87,186.89,412.04,190.85,206.52,332.9,393.29,372.51,373.78,1668.55,278.88,274.14,90.15,2419.53,429.86,108.806,102.187
20171026,61.47,85.92,174.97,185.94,408.54,187.62,202.47,334.47,391.41,372,380.46,1666.61,278.32,274.74,88.56,2417.96,429.95,108.15,101.957
20171025,62.24,85.89,174.91,185.4,406.44,185.92,200.39,334.77,390.06,371.31,380.62,1678.84,279.65,271.87,88.98,2412.29,429.32,108.291,102.392
20171024,62.42,86.04,175.21,185.82,406.76,186.16,200.44,334.77,390.28,371.44,379.12,1678.47,280.55,271.73,89.23,2409.92,429.68,107.757,102.144
20171023,62,85.61,174.33,184.71,402.94,184.05,197.93,332.63,386.95,368.56,376.69,1682.69,279.77,266.43,88.55,2397.67,427.78,107.719,102.656
20171020,62.46,85.27,173.62,184.12,402.38,184.4,198.52,330.49,385.86,376.04,374.41,1682.25,275.9,267.94,87.86,2406.64,428.61,107.226,102.801
20171019,60.88,85.39,173.87,184.07,401.03,182.67,196.65,332.43,385.57,367.78,376.53,1695.28,279.04,266.63,88.61,2398.15,428.18,107.738,102.378
20171018,62.72,85.31,173.69,183.99,403.32,184.8,199.18,331.35,386.79,368.43,375.16,1684.3,277.92,266.35,88.02,2409.78,431.47,107.955,102.982
20171017,62.72,85.49,174.05,184.24,403.24,184.65,198.73,331.61,386.82,368.46,376.2,1688.52,278.94,263.72,87.92,2412.53,430.91,108.186,104.619
20171016,62.94,85.99,175.08,184.62,404.66,184.64,198.81,334.57,388.77,370.05,380.85,1711.71,279.79,267.23,88.08,2427.44,430.29,107.766,103.968
20171013,62.53,85.89,174.86,184.83,402.8,183.35,197.12,334.24,387.39,369.47,375.38,1714.04,282.59,265.98,89.64,2415.03,429.24,107.35,103.49
20171012,60.09,85.13,173.29,183.28,398.1,180.43,193.84,332.47,383.57,366.44,376.28,1703,279.3,265.25,88.98,2411.7,429.02,107.193,103.277
20171011,59.65,84.77,172.56,183.5,399.64,182.06,196.17,331.22,384.21,366.33,372.25,1692.67,277.81,268.53,89.48,2406.48,427.94,107,103.266
20171010,61.01,84.82,172.65,183.2,398.51,180.88,194.95,332.11,383.73,366.39,373.59,1699.2,278.91,267.93,89.64,2408.59,429.84,106.47,102.166
20171009,62.67,84.07,171.12,180.96,392.46,177.03,190.92,330.1,378.91,362.66,370.56,1686.35,278.48,264.77,89.07,2423.24,429.84,106.693,100.758
20171006,62.24,83.93,170.81,180.95,391.85,176.58,190.43,330.05,378.47,362.38,368.74,1672.58,279.94,264.9,89.1,2402.66,430.41,107.35,101.405
20171005,61.48,84.58,172.15,182.94,398.7,181.51,195.99,330.77,383.42,365.67,371.86,1668.95,279.42,265.87,89.53,2402.66,429.02,107.147,101.744
20171004,62.05,83.96,170.87,181.29,393.73,178.56,192.54,328.52,379.26,362.23,367.35,1673.01,278.4,263,89.09,2402.66,427.87,106.951,101.103
20171003,62.05,83.74,170.42,180.9,393.85,178.82,193.03,328.06,379.19,362.01,365.13,1670.72,278.55,263.41,88.07,2402.66,426.48,106.939,101.2
20171002,62.05,83.71,170.35,180.91,393.98,179.39,193.58,326.78,378.85,361.29,361.15,1672.16,279.33,260.64,88.89,2402.66,427.32,107.834,102.295
20170929,62.05,84.46,171.86,183.09,399.31,183.07,197.43,327.76,382.84,364.11,359.8,1682.93,281.3,261.24,88.84,2402.66,427.96,107.761,102.2
20170928,62.89,84.64,172.22,182.99,400.2,183.7,198.11,327.89,383.5,364.56,361.83,1689.34,281.1,259.3,88.53,2402.66,428.98,108.106,102.302
20170927,64.15,84.84,172.62,183.86,402.27,185.19,199.63,328.1,384.99,365.55,358.83,1688.07,282.6,260.61,88.31,2414.69,427.59,108.128,103.437
20170926,64.95,84.78,172.51,183.4,401.57,185.11,199.8,326.86,384.1,364.51,358.73,1704.93,281.35,256.32,88.81,2420.5,428.97,108.063,103.011
20170925,63.06,85.33,173.61,184.61,404.25,186.41,201.34,328.87,386.6,366.84,360.87,1719.25,283.37,256.96,90.15,2412.83,428.88,107.141,103.204
20170922,63.56,84.86,172.64,183.57,398.04,181.4,195.46,329.7,382.61,364.74,360.66,1701.11,284.06,261.11,90.92,2410.31,429.68,106.688,103.021
20170921,66.09,84.78,172.48,183.4,397.27,180.68,194.69,330.1,382.22,364.67,364.35,1698.32,283.2,260.73,91.27,2406.58,429.25,107.238,104.91
20170920,69.65,85.59,174.12,184.63,398.7,181.13,194.62,331.8,383.76,366.28,366.12,1727,283.12,263.52,91.74,2399.32,428.84,106.55,104.4
20170919,68.85,84.84,172.59,182.58,393.5,178.54,191.54,328.13,378.97,361.91,362.13,1719.62,280.47,258.4,90.62,2395.48,427.42,106.716,105.421
20170918,71.76,85.08,173.08,183.73,394.94,179.61,192.69,328.16,379.97,362.52,359.55,1718.53,283.32,255.58,92.86,2393.42,427.9,106.468,106.426
20170917,72.13,85.19,173.29,184.05,395.9,179.97,193.56,329.15,380.96,363.52,357.43,1741.27,285.52,255.48,93.58,2387.58,428.96,106.696,106.65
20170915,72.13,85.19,173.29,184.05,395.9,179.97,193.56,329.15,380.96,363.52,357.43,1741.27,285.52,255.48,93.58,2382.95,428.96,106.696,106.65
20170914,73.99,85.1,173.09,183.31,394.23,179.34,192.66,327.43,379.24,361.79,357.21,1747.01,283.71,251.49,92.14,2382.95,429.9,106.755,107.143
20170913,76.56,84.96,172.81,182.88,392.41,177.97,191.18,327.4,377.98,361.01,359.28,1746.34,282.05,252.57,91.84,2380.22,432.05,106.317,106.747
20170912,76.37,84.8,172.47,181.41,388.65,175.07,188.12,327.55,375.44,359.53,365.23,1752.08,279.96,250.27,90.37,2385.58,433.65,106.361,107.437
20170911,74.49,84.89,172.64,181.66,388.16,174.07,187.23,329.27,375.68,360.37,365.71,1755.72,281.74,253.13,91.58,2393.87,434.13,106.189,108.945
20170908,74.36,84.76,172.38,181.17,387.18,173.44,186.82,328.96,374.91,359.77,361.93,1776.24,282.34,252.86,91.63,2397.04,435.66,105.154,107.859
20170907,75.61,85.66,174.2,182.87,392.34,176.97,190.55,329.99,378.79,362.54,370.36,1775.11,281.61,249.37,90.77,2411.67,436.74,104.971,107.608
20170906,76.82,85.72,174.32,183,392.43,176.66,190.11,331.06,379.21,363.23,369.9,1759.67,284.83,249.21,91.4,2414.42,436.21,104.702,107.687
20170905,78.39,85.37,173.59,182.34,389.97,175.05,188.39,330.34,377.28,361.77,369.84,1766.43,283.3,248.75,90.97,2416.23,435.55,104.406,107.419
20170904,77.86,84.98,172.78,180.95,386.38,173.11,185.75,328.2,374.1,358.98,372.1,1748.59,279.19,247.25,89.18,2410.23,435.55,103.674,106.136
20170901,78.91,84.98,172.78,180.95,386.38,173.11,185.75,328.2,374.1,358.98,372.1,1748.59,279.19,247.25,89.18,2397.66,435.64,103.253,105.276
20170831,78.91,84.66,172.12,180.86,386,173.07,185.83,327.54,373.62,358.42,368.97,1736.39,279.98,247.43,90.44,2388.5,435.47,102.237,105.376
20170830,76.08,83.07,168.9,176.87,375.85,166.67,178.91,323.99,365.47,352.05,365.47,1726.14,274.5,248.52,88.97,2385.34,434.84,102.812,106.291
20170829,76.36,83.5,169.77,177.53,377.48,167.74,179.96,324.41,366.73,352.98,367.04,1731.9,274.98,246.98,88.56,2382.63,435.64,102.579,103.31
20170828,77.15,83.42,169.6,178.01,376.96,167.16,179.38,324.94,366.55,353.08,361.12,1727.83,276.94,252.35,90.26,2397.13,435.38,102.725,103.31
20170825,78.38,83.29,169.32,177.83,379.06,168.96,181.6,324.36,367.8,353.61,361.12,1703.18,277.4,251.22,88.64,2397.13,436.33,101.799,103.304
20170824,77.16,83.51,169.76,177.8,378.99,168.39,180.71,325.77,368.22,354.43,365.33,1695.35,278.12,251.76,88.7,2388.65,436.37,101.784,103.497
20170823,77.82,83.27,169.27,177.58,379.99,170.01,182.66,323.41,368.12,353.42,361.77,1699.38,275.61,250.47,87.44,2389.72,436.17,101.592,103.251
20170822,79.65,82.98,168.68,176.73,377.45,167.94,180.25,323.81,366.51,352.6,361.19,1694.33,275.78,252.97,86.69,2396.15,436.94,101.551,103.721
20170821,79.93,83.04,168.78,176.55,376.5,167.05,179.12,324.3,366.02,352.5,360.83,1701.39,277.72,250.74,86.77,2411.66,437.81,101.428,104.156
20170818,77.94,83.23,169.16,177.5,380.68,170.22,183.01,324.29,368.89,354.25,357.09,1695.33,279.11,252.64,86.54,2405.16,438.54,100.487,103.303
20170817,75.41,82.68,168.04,175.89,374.9,165.9,177.92,324.11,364.86,351.72,357.19,1696.84,277.9,254.16,86.09,2405.35,438.42,100.04,101.907
20170816,72.97,82.58,167.84,175.36,374.29,164.61,176.61,326.36,365.18,352.82,361.29,1684.49,278.27,259.67,85.39,2396.46,437.81,100.15,102.128
20170815,73.68,82.52,167.7,176.31,376.65,166.71,178.85,325.52,366.53,353.3,350.53,1678.32,280.74,263.69,86.25,2392.65,440.23,100.157,102.997
20170814,74.71,83.11,168.9,177.51,378.02,167.21,179.33,326.99,367.96,354.76,348.58,1695.24,286.82,257.84,88.3,2391.24,440.97,100.51,103.589
20170811,75.19,83.7,170.07,179.61,383,170.76,183.31,327.61,371.58,357.21,350.12,1698.88,287.03,257.98,88.38,2399.6,441.34,100.587,103.471
20170810,76.68,83.54,169.75,178.91,381.93,170.45,182.95,326.23,370.39,355.93,351.57,1694.09,284.6,255.92,88.04,2446.24,444.3,100.76,101.809
20170809,75.46,84.42,171.52,181.56,386.89,172.59,185.84,330.69,375.27,360.69,350.99,1679.07,293.62,258.38,90.9,2447.62,443.92,100.122,100.901
20170808,75.46,83.94,170.56,181.09,384.91,171.28,184.62,330.16,373.74,359.55,351.61,1654.23,291.47,262.32,91.25,2432.63,442.67,99.961,100.119
20170807,76.17,83.72,170.09,180.97,384.8,171.8,185.33,328.51,373.12,358.51,344.51,1655.01,291.25,263.64,91.09,2405.84,441.58,99.824,101.314
20170804,74.12,83.28,169.19,180.68,384.51,172.6,186.39,325.72,371.99,356.7,339.53,1654.72,286.63,266.94,91.34,2405.72,441.65,98.959,101.182
20170803,72.93,83.33,169.3,180.65,383.17,171.45,184.97,326.08,371.2,356.36,339.4,1670.27,286.97,266.45,91.81,2408,442.27,99.125,101.504
20170802,72.3,83.93,170.5,181.98,385.77,172.76,186.42,327.89,373.58,358.54,339.86,1676.06,289.96,266.94,93.13,2391.79,441.28,98.964,101.723
20170801,73.56,83.53,169.69,180.76,382.96,171.43,184.86,325.71,370.93,356.05,338.06,1677.57,288.62,262.18,92.49,2419.41,441.74,99.435,101.583
20170731,73.7,84.39,171.43,182.64,388.07,174.18,188.12,328.78,375.45,360.03,339.27,1670.79,294.62,262.11,92.69,2419.99,442.86,99.184,100.926
20170728,68.73,84.48,171.59,182.12,386.62,173.03,186.19,328.94,374.51,359.52,337.31,1672.02,295.35,263.4,91.08,2409.05,442.32,98.466,101.287
20170727,70.2,84.23,171.08,181.14,383.93,170.72,183.43,329.67,372.91,358.84,339.37,1660.41,294.68,266.79,90.86,2419.11,441.56,97.86,99.704
20170726,70.43,83.69,169.97,179.45,381.32,169.28,182.01,328.17,370.61,356.85,339.66,1646.43,292.45,265.95,89.65,2417.25,440.73,97.299,99.92
20170725,69.48,83.11,168.8,177.67,376.84,166.76,179.04,325.79,366.75,353.55,337.09,1650.72,289.55,264.27,88.45,2403.37,441.25,96.44,100.489
20170724,67.86,82.65,167.85,176.23,371.21,161.87,173.64,327.49,363.44,352.22,329.7,1652.22,296.01,266.29,89.92,2399.83,442.35,96.529,100.03
20170721,67.14,82.99,168.53,176.66,371.17,160.89,172.19,330.11,364.28,353.78,328.17,1652.73,299.37,272.3,90.52,2416.07,445.36,96.093,98.864
20170720,68.05,83.69,169.94,178.4,376.88,164.79,176.37,331.27,368.59,356.86,326.46,1641.11,303.18,272.39,90.53,2417.53,444.75,96.332,99.197
20170719,70.24,83.63,169.82,178.66,377.9,165.73,177.36,330.8,369.13,357.01,327.47,1636.73,299.97,276.4,90.47,2394.29,444.94,95.902,99.028
20170718,68.84,83.15,168.83,176.88,373.57,163.01,174.16,329.29,365.66,354.29,330.62,1636.41,297.26,271.96,89.25,2379.66,444.94,95.736,98.522
20170717,66.81,82.69,167.9,175.88,371.9,161.73,172.97,329.29,364.51,353.59,329.93,1625.11,296.63,275.18,88.85,2408.76,443.95,95.536,97.495
20170714,65.74,82.7,167.91,176.28,373.46,162.95,174.52,329.2,365.55,354.19,328.77,1616.06,298.04,273.99,88.94,2399.69,443.53,94.778,97.457
20170713,65.91,81.92,166.32,174.35,370.34,161.08,172.45,327.86,362.96,352.08,326.6,1599.88,295.15,278.29,87.96,2406.85,441.97,94.682,97.25
20170712,64.05,82.65,167.8,173.88,370.22,159.27,170.26,332.57,364.44,354.87,325.99,1602.61,303.69,281.19,85.99,2408.59,444.09,94.452,95.934
20170711,65.4,83.02,168.54,173.92,370.25,158.48,169.09,334.8,365.2,356.23,325.22,1594.24,310.16,278.94,85.92,2389.34,445.62,93.976,95.399
20170710,64.05,82.36,167.2,172.74,366.92,156.14,166.88,334.28,362.74,354.52,323.16,1589.55,310,279.83,86.38,2393.15,446.91,93.814,97.048
20170707,62.8,81.8,166.06,172.56,365.51,155.17,166.04,334,361.68,353.76,324.96,1581.56,306.11,285.53,88.59,2392.9,445.49,94.704,97.755
20170706,61.96,82.42,167.29,174.43,371.31,159.53,170.94,334.12,365.71,356.26,326.31,1603.51,304.91,284.95,88.1,2404.47,446.32,94.47,97.382
20170705,63.28,82.32,167.09,173.65,369.92,158.1,169.5,335.14,365.09,356.29,325.26,1600.7,307.79,284.76,87.49,2408.37,447.7,95.374,98.033
20170704,63.23,83.11,168.68,176.16,377.72,163.8,175.57,335.73,370.65,359.91,328.77,1599.89,305.41,288.46,87.64,2419.84,448.16,95.465,99.007
20170703,64.29,83.11,168.68,176.16,377.72,163.8,175.57,335.73,370.65,359.91,328.77,1599.89,305.41,288.46,87.64,2420.01,448.16,94.977,99.678
20170630,64.95,82.6,167.64,174.78,372.38,160.96,171.97,332.4,365.87,355.66,327.46,1632.7,297.53,288.92,87.49,2388.79,446.63,93.82,100.37
20170629,64.71,81.33,165.05,171.89,365.33,157.72,168.22,326.67,359.13,349.27,327.38,1637.08,287.23,285.4,85.97,2368.55,444.05,93.528,100.58
20170628,62.33,80.84,164.06,170.98,362.61,157.2,167.42,322.43,355.86,345.59,324.44,1642.43,281.18,282.56,84.03,2365.59,442.12,93.033,100.383
20170627,59.7,80.42,163.19,170.01,359.65,155.33,165.4,321.4,353.48,343.73,323.22,1638.34,280.97,280.26,84.45,2364.37,441.2,92.537,99.938
20170626,56.75,79.87,162.08,168.57,355.5,152.34,162.03,320.99,350.5,341.75,319.29,1637.54,279.66,285.85,83.98,2365.35,440.04,92.26,100.836
20170623,56.75,79.64,161.59,167.74,353.8,151.13,161.05,320.76,349.25,340.9,319.28,1650.05,281.04,280.72,84.62,2355.92,439.59,92.506,100.406
20170622,56.53,79.36,161.02,166.5,352.52,150.35,160.3,320.25,348.2,340.06,317.73,1640.42,281.38,280.47,83.15,2364.49,440.11,92.258,99.721
20170621,56.82,79.63,161.57,167.42,352.7,149.52,159.35,322.9,349.2,341.73,316.34,1634.7,285.75,284.95,85.12,2376.46,442.35,92.945,99.92
20170620,56.45,80.13,162.58,169.66,357.1,152.45,162.65,324,352.59,344.23,313.14,1632.47,289.93,284.75,87.45,2387.15,442.95,93.237,100.322
20170619,56.3,80.72,163.77,171.28,361.38,155.26,165.92,325.2,355.93,346.74,315.06,1637.17,290.98,285.11,87.42,2395.87,441.38,93.852,100.886
20170616,55.75,81.27,164.87,173.05,364.17,157.15,167.5,325.81,358.05,348.27,311.88,1650.32,293.04,285.79,87.67,2352.09,442.91,93.555,101.04
20170615,55.23,80.92,164.15,172.78,361.85,156.03,166.14,324.06,355.88,346.25,311.39,1648.76,290.4,284.47,88.26,2353.22,443.07,93.518,102.401
20170614,54.43,80.89,164.09,173.02,362.06,155.96,166.57,324.7,356.23,346.72,312.74,1678.28,288.72,286.4,89.29,2340.61,441.98,94.129,101.369
20170613,53.36,81.61,165.56,175.83,369.88,161.29,172.53,326.33,362.14,350.96,312.72,1665.75,290.45,291.09,90.15,2337.91,442.37,94.282,102.379
20170612,54.87,81.59,165.51,175.93,368.35,160.33,171.19,325.79,360.91,350,314.21,1667.87,287.86,292.31,91.2,2347.71,440.25,94.25,102.8
20170609,55.43,82.42,167.18,176.76,369.81,159.82,170.56,330.21,363.38,353.27,317.36,1673.67,292.06,298.55,91.73,2354.69,440.53,94.527,103.683
20170608,55.36,82.18,166.67,176.1,367.9,158.76,169.42,329.13,361.71,351.83,313.94,1685.05,291.27,298.32,92.1,2341.96,436.78,94.537,104.519
20170607,55.43,81.96,166.23,175.61,366.99,158.82,169.55,327.1,360.42,350.23,310.9,1703.14,288.26,297.6,91.32,2345.23,435.34,95.256,104.66
20170606,56.03,82.48,167.28,178.08,374.55,165.31,176.92,325.01,364.91,352.12,310.85,1708.97,283.76,297.48,91.09,2337.84,435.48,94.991,103.87
20170605,55.9,82,166.31,177.3,371.72,163.22,174.78,324.85,362.92,350.84,312.07,1690.27,281.98,300.96,91.42,2345.29,435.38,95.014,102.759
20170602,57.79,82.33,166.95,177.96,374.34,164.9,176.63,325.7,365,352.45,315.36,1686.74,281.49,302.26,90.83,2347.44,435.83,95.836,102.174
20170601,55.97,82.46,167.23,179.09,377.36,167.27,179.31,325.48,367,353.57,316.42,1672.29,282.07,300.25,92.86,2368.46,434.39,95.98,102.784
20170531,57.02,82.83,167.96,179.77,377.85,167.5,179.32,325.85,367.47,354.01,316.92,1679.84,284.14,296.22,94.55,2381.82,434.2,96.799,102.48
20170530,58.5,83.2,168.72,181.33,382.86,171.96,184.12,324.06,370.32,355.02,316.71,1668.72,283.67,290.72,95.39,2384.37,431.54,97.394,102.838
20170529,58.5,84.01,170.33,182,385.5,173.25,184.92,326,372.77,357.29,318.64,1674.26,286.82,289.77,94.86,2393.45,433.74,97.501,102.838
20170526,57.91,84.01,170.33,182,385.5,173.25,184.92,326,372.77,357.29,318.64,1674.26,286.82,289.77,94.86,2393.45,433.74,97.96,102.066
20170525,60.24,83.71,169.71,181.15,383.11,171.25,182.77,326.5,371.29,356.59,320.13,1659.29,286.42,292.51,96.1,2390.06,434.27,98.901,101.511
20170524,60.52,84.47,171.25,183.92,391.92,178.19,190.63,325.79,377.11,359.84,318.36,1654.61,287.75,289.08,96.24,2405.11,434.29,98.798,102.231
20170523,62,84.7,171.73,185.06,393.04,178.61,191.05,326.98,378.28,361.02,320.09,1657.65,287.81,291.88,97.27,2412.89,433.55,99.038,101.61
20170522,63.19,85.26,172.85,186.07,393.67,178.22,190.14,329.35,379.49,362.71,319.27,1665.12,292.19,293.17,99.5,2423.31,433.79,98.65,100.967
20170519,62.69,84.72,171.73,185.08,391.04,176.58,188.56,328.39,377.37,361.04,318.87,1651.48,291.88,291.4,99.78,2410.77,433.12,96.88,101.13
20170518,61.6,83.42,169.11,182.51,384.11,172.91,184.65,324.04,371.16,355.52,313.5,1649.3,287.4,288.25,98.64,2408.59,433.45,97.069,101.493
20170517,62.2,83.98,170.23,183.24,384.35,172.19,183.82,326.49,372.14,357.1,315.17,1658.76,292,286.41,100.27,2432.69,434.33,96.813,100.03
20170516,61.17,83.5,169.25,182.14,381.77,170.94,182.25,324.58,369.73,354.87,314.29,1630.96,289.87,286.24,99.19,2435.11,435.29,97.172,99.694
20170515,60.8,83.58,169.41,182.74,382.63,171.58,182.51,324.62,370.34,355.25,314.51,1622.03,290.32,286.07,100.44,2450.2,434.58,96.919,98.83
20170512,61.38,83.48,169.21,181.69,379.5,168.88,179.14,325.49,368.47,354.47,312.43,1617.17,291.2,290.85,99,2447.94,426.78,96.983,98.504
20170511,60.38,83.13,168.48,180.44,378.29,168.7,179.08,323.48,366.98,352.76,312.29,1611.71,290.12,285.08,97.78,2463.85,424.56,96.383,98.273
20170510,60.75,82.76,167.74,179.51,375.54,166.5,176.97,323.8,365.2,351.81,310.58,1604.06,290.84,287.64,97.55,2450.82,422.63,95.652,97.98
20170509,60.75,82.03,166.26,177.29,368.88,161.63,171.72,323.31,360.45,348.73,311.19,1598.45,288.46,290.35,96.71,2455.2,422.07,95.646,98.799
20170508,60.15,82.27,166.73,178.13,371.1,162.78,173.35,324.76,362.46,350.53,310.57,1612.57,288.46,296.02,96.68,2433.47,427.28,95.924,98.488
20170505,61.73,82.68,167.55,177.92,371.39,162.16,172.32,327.07,363.43,352.04,314.12,1611.69,290.92,296.94,96.29,2434.48,427.39,97.067,98.867
20170504,65.2,82.21,166.6,177.01,367.82,159.3,169.45,327.47,361.1,350.79,313.28,1613.17,289.69,302.1,96.72,2453.95,427.96,98.353,100.725
20170503,68.68,83.73,169.68,180.4,378.8,166.38,177.38,330.91,369.79,357.44,315.82,1639.07,295.17,300.08,97.85,2475.4,427.92,98.44,101.302
20170502,68.72,83.85,169.91,180.34,378.14,165.71,176.75,331.36,369.48,357.44,323.07,1652.1,294.79,293.33,98.3,2475.4,427.7,98.956,102.996
20170501,68.8,84.21,170.63,181.59,381.64,168.77,180.17,330.26,371.53,358.24,320.1,1650.46,296.7,288.07,98.87,2454.1,427.14,99.17,102.996
20170428,68.8,84.01,170.22,181.73,382.77,170.7,182.14,327.3,371.32,356.93,320.1,1669.98,289.22,289.09,98.47,2454.1,424.54,99.629,102.919
20170427,66.42,83.62,169.42,180.49,380.38,169.85,181.32,324.67,368.81,354.34,318.74,1667.95,287.37,283.27,95.83,2457.93,422.84,99.849,103.205
20170426,66.62,83.89,169.97,181.71,383.29,172.52,184.25,323.4,370.39,354.8,321.51,1667.01,286.88,275.71,96.97,2457.71,422.18,99.731,104.052
20170425,66.07,84.03,170.24,181.91,383.57,172.44,184.59,324.2,370.84,355.39,320.86,1672.99,290.23,272.26,98.95,2470.26,421.21,99.27,104.07
20170424,66.53,83.72,169.61,180.93,381.24,171.58,183.63,321.71,368.42,352.92,318.48,1687.99,287.67,268.13,98.64,2486.32,420.34,99.809,105.234
20170421,68.22,83.9,169.98,181.87,383.03,172.86,184.96,321.94,369.73,353.81,316.78,1701.61,287.79,269.49,99.6,2496.84,421.11,101.589,105.659
20170420,65.36,84.45,171.07,183.04,387.7,176.31,188.67,322.17,373.01,355.9,318.58,1697.15,287.42,269.68,99.28,2495.29,420.85,101.585,105.619
