품목비교 Historical Data
조회기간 :,2008-07-19 ~ 2018-07-17
표시기준 :,Value(Price)로 표시
순서 :,최근부터(DESC)
병합기준 :,Union
[일간 기준]
,"Baltic Dry Index (BDI)1985.01.04"
20150513,634
20150512,589
20150511,578
20150508,574
20150507,573
20150506,575
20150505,580
20150501,587
20150430,591
20150429,595
20150428,601
20150427,600
20150424,600
20150423,599
20150422,600
20150421,601
20150420,598
20150417,597
20150416,593
20150415,586
20150414,581
20150413,578
20150410,580
20150409,580
20150408,580
20150407,583
20150402,588
20150401,596
20150331,602
20150330,599
20150327,596
20150326,598
20150325,598
20150324,597
20150323,594
20150320,591
20150319,584
20150318,571
20150317,568
20150316,564
20150313,562
20150312,560
20150311,565
20150310,568
20150309,568
20150306,565
20150305,561
20150304,559
20150303,553
20150302,548
20150227,540
20150226,533
20150225,524
20150224,516
20150223,512
20150220,513
20150219,511
20150218,509
20150217,516
20150216,522
20150213,530
20150212,540
20150211,553
20150210,556
20150209,554
20150206,559
20150205,564
20150204,569
20150203,577
20150202,590
20150130,608
20150129,632
20150128,666
20150127,688
20150126,703
20150123,720
20150122,751
20150121,770
20150120,753
20150119,739
20150116,741
20150115,749
20150114,757
20150113,762
20150112,723
20150109,709
20150108,724
20150107,744
20150106,758
20150105,761
20150102,771
20141224,782
20141223,788
20141222,794
20141219,803
20141218,814
20141217,827
20141216,838
20141215,845
20141212,863
20141211,887
20141210,911
20141209,933
20141208,952
20141205,982
20141204,1019
20141203,1079
20141202,1119
20141201,1137
20141128,1153
20141127,1187
20141126,1239
20141125,1313
20141124,1317
20141121,1324
20141120,1332
20141119,1306
20141118,1296
20141117,1264
20141114,1256
20141113,1264
20141112,1327
20141111,1370
20141110,1418
20141107,1437
20141106,1436
20141105,1464
20141104,1484
20141103,1456
20141031,1428
20141030,1424
20141029,1428
20141028,1395
20141027,1285
20141024,1192
20141023,1155
20141022,1136
20141021,1090
20141020,973
20141017,944
20141016,930
20141015,935
20141014,948
20141013,954
20141010,963
20141009,974
20141008,991
20141007,1015
20141006,1029
20141003,1037
20141002,1041
20141001,1055
20140930,1063
20140929,1062
20140926,1049
20140925,1038
20140924,1056
20140923,1073
20140922,1077
20140919,1075
20140918,1089
20140917,1124
20140916,1150
20140915,1173
20140912,1181
20140911,1186
20140910,1197
20140909,1197
20140908,1166
20140905,1155
20140904,1147
20140903,1142
20140902,1149
20140901,1151
20140829,1147
20140828,1119
20140827,1063
20140826,1070
20140822,1088
20140821,1096
20140820,1061
20140819,1040
20140818,1042
20140815,1015
20140814,942
20140813,871
20140812,836
20140811,792
20140808,777
20140807,765
20140806,759
20140805,755
20140804,753
20140801,751
20140731,755
20140730,754
20140729,747
20140728,743
20140725,739
20140724,732
20140723,727
20140722,723
20140721,724
20140718,732
20140717,738
20140716,755
20140715,782
20140714,798
20140711,814
20140710,836
20140709,863
20140708,881
20140707,888
20140704,893
20140703,890
20140702,890
20140701,894
20140630,850
20140627,831
20140626,824
20140625,846
20140624,867
20140623,886
20140620,904
20140619,902
20140618,867
20140617,858
20140616,880
20140613,906
20140612,939
20140611,973
20140610,1004
20140609,999
20140606,989
20140605,977
20140604,959
20140603,948
20140602,934
20140530,934
20140529,940
20140528,954
20140527,973
20140523,964
20140522,966
20140521,988
20140520,1010
20140519,1022
20140516,1027
20140515,1021
20140514,1002
20140513,982
20140512,987
20140509,997
20140508,1008
20140507,1022
20140506,1022
20140502,1017
20140501,993
20140430,943
20140429,949
20140428,961
20140425,967
20140424,962
20140423,956
20140422,939
20140417,930
20140416,936
20140415,970
20140414,989
20140411,1002
20140410,1029
20140409,1061
20140408,1098
20140407,1186
20140404,1205
20140403,1235
20140402,1273
20140401,1316
20140331,1362
20140328,1373
20140327,1412
20140326,1496
20140325,1578
20140324,1602
20140321,1599
20140320,1621
20140319,1570
20140318,1518
20140317,1481
20140314,1477
20140313,1468
20140312,1453
20140311,1580
20140310,1562
20140307,1543
20140306,1480
20140305,1391
20140304,1325
20140303,1276
20140228,1258
20140227,1250
20140226,1222
20140225,1197
20140224,1174
20140221,1175
20140220,1164
20140219,1160
20140218,1146
20140217,1130
20140214,1106
20140213,1097
20140212,1085
20140211,1091
20140210,1096
20140207,1091
20140206,1092
20140205,1086
20140204,1084
20140203,1093
20140131,1110
20140130,1127
20140129,1148
20140128,1177
20140127,1217
20140124,1246
20140123,1271
20140122,1322
20140121,1369
20140120,1428
20140117,1421
20140116,1398
20140115,1374
20140114,1370
20140113,1395
20140110,1512
20140109,1706
20140108,1826
20140107,1876
20140106,1951
20140103,2036
20140102,2113
20131224,2277
20131223,2247
20131220,2208
20131219,2134
20131218,2156
20131217,2225
20131216,2292
20131213,2330
20131212,2337
20131211,2299
20131210,2237
20131209,2183
20131206,2176
20131205,2145
20131204,1994
20131203,1922
20131202,1865
20131129,1821
20131128,1719
20131127,1573
20131126,1512
20131125,1492
20131122,1483
20131121,1499
20131120,1527
20131119,1495
20131118,1500
20131115,1507
20131114,1517
20131113,1531
20131112,1543
20131111,1564
20131108,1581
20131107,1593
