품목비교 Historical Data
조회기간 :,2008-07-19 ~ 2018-07-17
표시기준 :,Value(Price)로 표시
순서 :,최근부터(DESC)
병합기준 :,Union
[일간 기준]
,"Baltic Dirty Tanker Index (BDTI)1998.08.03"
20111121,786
20111118,787
20111117,786
20111116,787
20111115,785
20111114,782
20111111,776
20111110,773
20111109,769
20111108,765
20111107,762
20111104,766
20111103,770
20111102,759
20111101,763
20111031,773
20111028,781
20111027,796
20111026,805
20111025,817
20111024,840
20111021,849
20111020,856
20111019,843
20111018,835
20111017,828
20111014,826
20111013,827
20111012,823
20111011,807
20111010,785
20111007,777
20111006,767
20111005,756
20111004,714
20111003,704
20110930,697
20110929,695
20110928,693
20110927,693
20110926,693
20110923,694
20110922,700
20110921,698
20110920,692
20110919,683
20110916,681
20110915,680
20110914,681
20110913,681
20110912,678
20110909,672
20110908,672
20110907,673
20110906,675
20110905,677
20110902,677
20110901,677
20110831,679
20110830,682
20110826,693
20110825,694
20110824,694
20110823,687
20110822,687
20110819,689
20110818,692
20110817,691
20110816,693
20110815,695
20110812,698
20110811,701
20110810,705
20110809,709
20110808,711
20110805,714
20110804,716
20110803,717
20110802,716
20110801,720
20110729,721
20110728,722
20110727,725
20110726,726
20110725,730
20110722,733
20110721,738
20110720,743
20110719,743
20110718,742
20110715,744
20110714,744
20110713,745
20110712,742
20110711,744
20110708,751
20110707,752
20110706,753
20110705,753
20110704,750
20110701,746
20110630,747
20110629,746
20110628,746
20110627,749
20110624,754
20110623,764
20110622,758
20110621,753
20110620,745
20110617,740
20110616,735
20110615,734
20110614,731
20110613,732
20110610,732
20110609,733
20110608,736
20110607,740
20110606,745
20110603,746
20110602,748
20110601,750
20110531,761
20110527,772
20110526,778
20110525,781
20110524,782
20110523,781
20110520,783
20110519,785
20110518,778
20110517,784
20110516,782
20110513,779
20110512,777
20110511,778
20110510,788
20110509,792
20110506,796
20110505,802
20110504,811
20110503,822
20110428,829
20110427,823
20110426,830
20110421,839
20110420,839
20110419,844
20110418,836
20110415,837
20110414,836
20110413,840
20110412,849
20110411,860
20110408,876
20110407,884
20110406,891
20110405,898
20110404,914
20110401,927
20110331,932
20110330,936
20110329,937
20110328,943
20110325,954
20110324,974
20110323,991
20110322,1019
20110321,1023
20110318,1018
20110317,1014
20110316,1013
20110315,1029
20110314,1030
20110311,1029
20110310,1029
20110309,1058
20110308,1065
20110307,1055
20110304,1049
20110303,1031
20110302,1000
20110301,965
20110228,919
20110225,872
20110224,818
20110223,789
20110222,768
20110221,775
20110218,780
20110217,776
20110216,752
20110215,736
20110214,714
20110211,706
20110210,702
20110209,702
20110208,691
20110207,676
20110204,668
20110203,660
20110202,657
20110201,660
20110131,662
20110128,658
20110127,657
20110126,659
20110125,662
20110124,665
20110121,664
20110120,666
20110119,679
20110118,687
20110117,706
20110114,719
20110113,728
20110112,734
20110111,743
20110110,763
20110107,776
20110106,792
20110105,820
20110104,842
20101224,1043
20101223,1046
20101222,1062
20101221,1079
20101220,1074
20101217,1048
20101216,1039
20101215,1029
20101214,1026
20101213,1026
20101210,1023
20101209,1024
20101208,1036
20101207,1034
20101206,978
20101203,959
20101202,940
20101201,896
20101130,882
20101129,838
20101126,840
20101125,844
20101124,843
20101123,853
20101122,874
20101119,882
20101118,875
20101117,846
20101116,830
20101115,826
20101112,803
20101111,775
20101110,775
20101109,778
20101108,777
20101105,776
20101104,773
20101103,775
20101102,777
20101101,763
20101029,758
20101028,744
20101027,738
20101026,734
20101025,731
20101022,734
20101021,737
20101020,731
